629425.04883, 8514163
634460.44922, 8513896
639495.84961, 8513972
644531.25000, 8515974
649566.65039, 8515497
654602.05078, 8514144
659637.45117, 8514220
664672.85156, 8514906
669708.25195, 8513515
674743.65234, 8514029
679779.05273, 8514468
684814.45312, 8515573
689849.85352, 8514830
694885.25391, 8514925
699920.65430, 8513667
704956.05469, 8515573
709991.45508, 8515650
715026.85547, 8515135
720062.25586, 8516145
725097.65625, 8516984
730133.05664, 8516679
735168.45703, 8518661
740203.85742, 8516679
745239.25781, 8516889
750274.65820, 8517194
755310.05859, 8516908
760345.45898, 8516774
765380.85938, 8515669
770416.25977, 8516679
775451.66016, 8518547
780487.06055, 8518966
785522.46094, 8516202
790557.86133, 8517022
795593.26172, 8517670
800628.66211, 8517461
805664.06250, 8519157
810699.46289, 8518890
815734.86328, 8518204
820770.26367, 8517022
825805.66406, 8517346
830841.06445, 8517232
835876.46484, 8519367
840911.86523, 8516793
845947.26562, 8518166
850982.66602, 8517022
856018.06641, 8515802
861053.46680, 8516793
866088.86719, 8515040
871124.26758, 8516889
876159.66797, 8515592
881195.06836, 8514792
886230.46875, 8514544
891265.86914, 8514525
896301.26953, 8515345
901336.66992, 8514334
906372.07031, 8515211
911407.47070, 8515440
916442.87109, 8514277
921478.27148, 8514315
926513.67188, 8515421
931549.07227, 8516260
936584.47266, 8516088
941619.87305, 8515631
946655.27344, 8515897
951690.67383, 8515116
956726.07422, 8516812
961761.47461, 8516526
966796.87500, 8517346
971832.27539, 8514258
976867.67578, 8516317
981903.07617, 8516221
986938.47656, 8517480
991973.87695, 8518566
997009.27734, 8518375
1002044.67773, 8517765
1007080.07812, 8519100
1012115.47852, 8517632
1017150.87891, 8519195
1022186.27930, 8516164
1027221.67969, 8518261
1032257.08008, 8517994
1037292.48047, 8519748
1042327.88086, 8517861
1047363.28125, 8518109
1052398.68164, 8517956
1057434.08203, 8517651
1062469.48242, 8518661
1067504.88281, 8518642
1072540.28320, 8519157
1077575.68359, 8519767
1082611.08398, 8517765
1087646.48438, 8518700
1092681.88477, 8519024
1097717.28516, 8517461
1102752.68555, 8518680
1107788.08594, 8518757
1112823.48633, 8518680
1117858.88672, 8518547
1122894.28711, 8517270
1127929.68750, 8517689
1132965.08789, 8518318
1138000.48828, 8518566
1143035.88867, 8520186
1148071.28906, 8519367
1153106.68945, 8519805
1158142.08984, 8517537
1163177.49023, 8519576
1168212.89062, 8519500
1173248.29102, 8518242
1178283.69141, 8518090
1183319.09180, 8518414
1188354.49219, 8518814
1193389.89258, 8517746
1198425.29297, 8517384
1203460.69336, 8517632
1208496.09375, 8517461
1213531.49414, 8516031
1218566.89453, 8518452
1223602.29492, 8516812
1228637.69531, 8516183
1233673.09570, 8516031
1238708.49609, 8515173
1243743.89648, 8513095
1248779.29688, 8514296
1253814.69727, 8515554
1258850.09766, 8514792
1263885.49805, 8515592
1268920.89844, 8515307
1273956.29883, 8515955
1278991.69922, 8516202
1284027.09961, 8517136
1289062.50000, 8517708
1294097.90039, 8516279
1299133.30078, 8519005
1304168.70117, 8519081
1309204.10156, 8519081
1314239.50195, 8518013
1319274.90234, 8517823
1324310.30273, 8517422
1329345.70312, 8518166
1334381.10352, 8519081
1339416.50391, 8518490
1344451.90430, 8518433
1349487.30469, 8517060
1354522.70508, 8517518
1359558.10547, 8516831
1364593.50586, 8517575
1369628.90625, 8516526
1374664.30664, 8515307
1379699.70703, 8515974
1384735.10742, 8516584
1389770.50781, 8516717
1394805.90820, 8516565
1399841.30859, 8515307
1404876.70898, 8515936
1409912.10938, 8516546
1414947.50977, 8516698
1419982.91016, 8516717
1425018.31055, 8518109
1430053.71094, 8517861
1435089.11133, 8516031
1440124.51172, 8515631
1445159.91211, 8514544
1450195.31250, 8515478
1455230.71289, 8515440
1460266.11328, 8514563
1465301.51367, 8513724
1470336.91406, 8515669
1475372.31445, 8515268
1480407.71484, 8514697
1485443.11523, 8513057
1490478.51562, 8515040
1495513.91602, 8514010
1500549.31641, 8513820
1505584.71680, 8514239
1510620.11719, 8513191
1515655.51758, 8512276
1520690.91797, 8513076
1525726.31836, 8514639
1530761.71875, 8513095
1535797.11914, 8514677
1540832.51953, 8514792
1545867.91992, 8516393
1550903.32031, 8515974
1555938.72070, 8515650
1560974.12109, 8515002
1566009.52148, 8514430
1571044.92188, 8515345
1576080.32227, 8515917
1581115.72266, 8516546
1586151.12305, 8515440
1591186.52344, 8516260
1596221.92383, 8515573
1601257.32422, 8515345
1606292.72461, 8515745
1611328.12500, 8516260
1616363.52539, 8516927
1621398.92578, 8517632
1626434.32617, 8516698
1631469.72656, 8516851
1636505.12695, 8515917
1641540.52734, 8516221
1646575.92773, 8515326
1651611.32812, 8516412
1656646.72852, 8515535
1661682.12891, 8516393
1666717.52930, 8513991
1671752.92969, 8515688
1676788.33008, 8514068
1681823.73047, 8515745
1686859.13086, 8513801
1691894.53125, 8514620
1696929.93164, 8513477
1701965.33203, 8514010
1707000.73242, 8514677
1712036.13281, 8514754
1717071.53320, 8514334
1722106.93359, 8514411
1727142.33398, 8514677
1732177.73438, 8515002
1737213.13477, 8513991
1742248.53516, 8513572
1747283.93555, 8513953
1752319.33594, 8515287
1757354.73633, 8512390
1762390.13672, 8514773
1767425.53711, 8513724
1772460.93750, 8512714
1777496.33789, 8514468
1782531.73828, 8514201
1787567.13867, 8514296
1792602.53906, 8515040
1797637.93945, 8515192
1802673.33984, 8515383
1807708.74023, 8515116
1812744.14062, 8515516
1817779.54102, 8514658
1822814.94141, 8513534
1827850.34180, 8512314
1832885.74219, 8513438
1837921.14258, 8515021
1842956.54297, 8514048
1847991.94336, 8514068
1853027.34375, 8513648
1858062.74414, 8513801
1863098.14453, 8512524
1868133.54492, 8513191
1873168.94531, 8513419
1878204.34570, 8513324
1883239.74609, 8513915
1888275.14648, 8514487
1893310.54688, 8514220
1898345.94727, 8513153
1903381.34766, 8511761
1908416.74805, 8512848
1913452.14844, 8514182
1918487.54883, 8513686
1923522.94922, 8514029
1928558.34961, 8515192
1933593.75000, 8514544
1938629.15039, 8514716
1943664.55078, 8514601
1948699.95117, 8513820
1953735.35156, 8513648
1958770.75195, 8511704
1963806.15234, 8512695
1968841.55273, 8512295
1973876.95312, 8512962
1978912.35352, 8513057
1983947.75391, 8513629
1988983.15430, 8514639
1994018.55469, 8513438
1999053.95508, 8514106
2004089.35547, 8514773
2009124.75586, 8514506
2014160.15625, 8514735
2019195.55664, 8515040
2024230.95703, 8515402
2029266.35742, 8514563
2034301.75781, 8514887
2039337.15820, 8514125
2044372.55859, 8515230
2049407.95898, 8515535
2054443.35938, 8514925
2059478.75977, 8516946
2064514.16016, 8516774
2069549.56055, 8515974
2074584.96094, 8515249
2079620.36133, 8515383
2084655.76172, 8515135
2089691.16211, 8515821
2094726.56250, 8514677
2099761.96289, 8515383
2104797.36328, 8514468
2109832.76367, 8516870
2114868.16406, 8515897
2119903.56445, 8515936
2124938.96484, 8514487
2129974.36523, 8516241
2135009.76562, 8514563
2140045.16602, 8513591
2145080.56641, 8515211
2150115.96680, 8514125
2155151.36719, 8515078
2160186.76758, 8514792
2165222.16797, 8515268
2170257.56836, 8516050
2175292.96875, 8516298
2180328.36914, 8514392
2185363.76953, 8515554
2190399.16992, 8514315
2195434.57031, 8514125
2200469.97070, 8513438
2205505.37109, 8515612
2210540.77148, 8514487
2215576.17188, 8515821
2220611.57227, 8514334
2225646.97266, 8515097
2230682.37305, 8513705
2235717.77344, 8514125
2240753.17383, 8513324
2245788.57422, 8513724
2250823.97461, 8513496
2255859.37500, 8515021
2260894.77539, 8516088
2265930.17578, 8514582
2270965.57617, 8514163
2276000.97656, 8514620
2281036.37695, 8514773
2286071.77734, 8515097
2291107.17773, 8515364
2296142.57812, 8515345
2301177.97852, 8515268
2306213.37891, 8515192
2311248.77930, 8515135
2316284.17969, 8515783
2321319.58008, 8514716
2326354.98047, 8514716
2331390.38086, 8513438
2336425.78125, 8513477
2341461.18164, 8512676
2346496.58203, 8514582
2351531.98242, 8513801
2356567.38281, 8513648
2361602.78320, 8513743
2366638.18359, 8513782
2371673.58398, 8513572
2376708.98438, 8515135
2381744.38477, 8514048
2386779.78516, 8513400
2391815.18555, 8512352
2396850.58594, 8514601
2401885.98633, 8512524
2406921.38672, 8512219
2411956.78711, 8511914
2416992.18750, 8512581
2422027.58789, 8511990
2427062.98828, 8513496
2432098.38867, 8513210
2437133.78906, 8512543
2442169.18945, 8514258
2447204.58984, 8513000
2452239.99023, 8512581
2457275.39062, 8513153
2462310.79102, 8513743
2467346.19141, 8512619
2472381.59180, 8512809
2477416.99219, 8512504
2482452.39258, 8512104
2487487.79297, 8511914
2492523.19336, 8511551
2497558.59375, 8512409
2502593.99414, 8512180
2507629.39453, 8512485
2512664.79492, 8512981
2517700.19531, 8513629
2522735.59570, 8514277
2527770.99609, 8513229
2532806.39648, 8513229
2537841.79688, 8512371
2542877.19727, 8511094
2547912.59766, 8511589
2552947.99805, 8510084
2557983.39844, 8511285
2563018.79883, 8512581
2568054.19922, 8515173
2573089.59961, 8513400
2578125.00000, 8514658
2583160.40039, 8515154
2588195.80078, 8515917
2593231.20117, 8515936
2598266.60156, 8516698
2603302.00195, 8515173
2608337.40234, 8514982
2613372.80273, 8515097
2618408.20312, 8514620
2623443.60352, 8514773
2628479.00391, 8515097
2633514.40430, 8514277
2638549.80469, 8514087
2643585.20508, 8514430
2648620.60547, 8514334
2653656.00586, 8513953
2658691.40625, 8513972
2663726.80664, 8513553
2668762.20703, 8513095
2673797.60742, 8513324
2678833.00781, 8513172
2683868.40820, 8512924
2688903.80859, 8513248
2693939.20898, 8513724
2698974.60938, 8513743
2704010.00977, 8512028
2709045.41016, 8512085
2714080.81055, 8512638
2719116.21094, 8512790
2724151.61133, 8514087
2729187.01172, 8512600
2734222.41211, 8513477
2739257.81250, 8514087
2744293.21289, 8514296
2749328.61328, 8514563
2754364.01367, 8514716
2759399.41406, 8516088
2764434.81445, 8514716
2769470.21484, 8516202
2774505.61523, 8514868
2779541.01562, 8515021
2784576.41602, 8514849
2789611.81641, 8514563
2794647.21680, 8516202
2799682.61719, 8515440
2804718.01758, 8514982
2809753.41797, 8515497
2814788.81836, 8513839
2819824.21875, 8514735
2824859.61914, 8516507
2829895.01953, 8515917
2834930.41992, 8516126
2839965.82031, 8514868
2845001.22070, 8514334
2850036.62109, 8514601
2855072.02148, 8515230
2860107.42188, 8516965
2865142.82227, 8516298
2870178.22266, 8516126
2875213.62305, 8516221
2880249.02344, 8516107
2885284.42383, 8514582
2890319.82422, 8515535
2895355.22461, 8515707
2900390.62500, 8515249
2905426.02539, 8515726
2910461.42578, 8514773
2915496.82617, 8512790
2920532.22656, 8514830
2925567.62695, 8514982
2930603.02734, 8515326
2935638.42773, 8515688
2940673.82812, 8514048
2945709.22852, 8514353
2950744.62891, 8512390
2955780.02930, 8512790
2960815.42969, 8513610
2965850.83008, 8513305
2970886.23047, 8513953
2975921.63086, 8513877
2980957.03125, 8514373
2985992.43164, 8512695
2991027.83203, 8513153
2996063.23242, 8513610
3001098.63281, 8513000
3006134.03320, 8511227
3011169.43359, 8513343
3016204.83398, 8513896
3021240.23438, 8513572
3026275.63477, 8513839
3031311.03516, 8513229
3036346.43555, 8512409
3041381.83594, 8512028
3046417.23633, 8512619
3051452.63672, 8512600
3056488.03711, 8511799
3061523.43750, 8511456
3066558.83789, 8511494
3071594.23828, 8511589
3076629.63867, 8510789
3081665.03906, 8511837
3086700.43945, 8512829
3091735.83984, 8513648
3096771.24023, 8513953
3101806.64062, 8513572
3106842.04102, 8513896
3111877.44141, 8513686
3116912.84180, 8513324
3121948.24219, 8515116
3126983.64258, 8515554
3132019.04297, 8515974
3137054.44336, 8514334
3142089.84375, 8515497
3147125.24414, 8514925
3152160.64453, 8514220
3157196.04492, 8513324
3162231.44531, 8511494
3167266.84570, 8513114
3172302.24609, 8512142
3177337.64648, 8512829
3182373.04688, 8511361
3187408.44727, 8512600
3192443.84766, 8513114
3197479.24805, 8512924
3202514.64844, 8513305
3207550.04883, 8513953
3212585.44922, 8513820
3217620.84961, 8514411
3222656.25000, 8514239
3227691.65039, 8514353
3232727.05078, 8514735
3237762.45117, 8514639
3242797.85156, 8515917
3247833.25195, 8515287
3252868.65234, 8514830
3257904.05273, 8516774
3262939.45312, 8513705
3267974.85352, 8515554
3273010.25391, 8513343
3278045.65430, 8514029
3283081.05469, 8513477
3288116.45508, 8511875
3293151.85547, 8513610
3298187.25586, 8513782
3303222.65625, 8512276
3308258.05664, 8513076
3313293.45703, 8512466
3318328.85742, 8512695
3323364.25781, 8513229
3328399.65820, 8512085
3333435.05859, 8512924
3338470.45898, 8514277
3343505.85938, 8514601
3348541.25977, 8515040
3353576.66016, 8514430
3358612.06055, 8514658
3363647.46094, 8513153
3368682.86133, 8513896
3373718.26172, 8513038
3378753.66211, 8513743
3383789.06250, 8513438
3388824.46289, 8514868
3393859.86328, 8513686
3398895.26367, 8514658
3403930.66406, 8515364
3408966.06445, 8512981
3414001.46484, 8513839
3419036.86523, 8514048
3424072.26562, 8513267
3429107.66602, 8513210
3434143.06641, 8513057
3439178.46680, 8512028
3444213.86719, 8510617
3449249.26758, 8512009
3454284.66797, 8511856
3459320.06836, 8512104
3464355.46875, 8512543
3469390.86914, 8514963
3474426.26953, 8513267
3479461.66992, 8513515
3484497.07031, 8513686
3489532.47070, 8512066
3494567.87109, 8512543
3499603.27148, 8513305
3504638.67188, 8512981
3509674.07227, 8513381
3514709.47266, 8513153
3519744.87305, 8512733
3524780.27344, 8512638
3529815.67383, 8513496
3534851.07422, 8513229
3539886.47461, 8514887
3544921.87500, 8514944
3549957.27539, 8515021
3554992.67578, 8515192
3560028.07617, 8514716
3565063.47656, 8513114
3570098.87695, 8514068
3575134.27734, 8512733
3580169.67773, 8513114
3585205.07812, 8512752
3590240.47852, 8514087
3595275.87891, 8515059
3600311.27930, 8516622
3605346.67969, 8514239
3610382.08008, 8513305
3615417.48047, 8514582
3620452.88086, 8513172
3625488.28125, 8513305
3630523.68164, 8512867
3635559.08203, 8512314
3640594.48242, 8512924
3645629.88281, 8511971
3650665.28320, 8512085
3655700.68359, 8510026
3660736.08398, 8511742
3665771.48438, 8512199
3670806.88477, 8512752
3675842.28516, 8514144
3680877.68555, 8512543
3685913.08594, 8511475
3690948.48633, 8512219
3695983.88672, 8514010
3701019.28711, 8514029
3706054.68750, 8514258
3711090.08789, 8514773
3716125.48828, 8514163
3721160.88867, 8513133
3726196.28906, 8513877
3731231.68945, 8514239
3736267.08984, 8513724
3741302.49023, 8512638
3746337.89062, 8513438
3751373.29102, 8511456
3756408.69141, 8513877
3761444.09180, 8513515
3766479.49219, 8514125
3771514.89258, 8516260
3776550.29297, 8512924
3781585.69336, 8513057
3786621.09375, 8513419
3791656.49414, 8513438
3796691.89453, 8513248
3801727.29492, 8512771
3806762.69531, 8513458
3811798.09570, 8513114
3816833.49609, 8512104
3821868.89648, 8512314
3826904.29688, 8512924
3831939.69727, 8512085
3836975.09766, 8513953
3842010.49805, 8513553
3847045.89844, 8513972
3852081.29883, 8512981
3857116.69922, 8514373
3862152.09961, 8514411
3867187.50000, 8515078
3872222.90039, 8512524
3877258.30078, 8514830
3882293.70117, 8513286
3887329.10156, 8512886
3892364.50195, 8514353
3897399.90234, 8512142
3902435.30273, 8512619
3907470.70312, 8513229
3912506.10352, 8512905
3917541.50391, 8512504
3922576.90430, 8511971
3927612.30469, 8510312
3932647.70508, 8511799
3937683.10547, 8510236
3942718.50586, 8511170
3947753.90625, 8511189
3952789.30664, 8512333
3957824.70703, 8510598
3962860.10742, 8511437
3967895.50781, 8510331
3972930.90820, 8511685
3977966.30859, 8511856
3983001.70898, 8512085
3988037.10938, 8512676
3993072.50977, 8510980
3998107.91016, 8511208
4003143.31055, 8511952
4008178.71094, 8510827
4013214.11133, 8511113
4018249.51172, 8510846
4023284.91211, 8512695
4028320.31250, 8512257
4033355.71289, 8510370
4038391.11328, 8510827
4043426.51367, 8510541
4048461.91406, 8510217
4053497.31445, 8510331
4058532.71484, 8510770
4063568.11523, 8511018
4068603.51562, 8513114
4073638.91602, 8512409
4078674.31641, 8512771
4083709.71680, 8512524
4088745.11719, 8513705
4093780.51758, 8513820
4098815.91797, 8513915
4103851.31836, 8513686
4108886.71875, 8512981
4113922.11914, 8512695
4118957.51953, 8513076
4123992.91992, 8513076
4129028.32031, 8513095
4134063.72070, 8512638
4139099.12109, 8512504
4144134.52148, 8511780
4149169.92188, 8512695
4154205.32227, 8513191
4159240.72266, 8513381
4164276.12305, 8512047
4169311.52344, 8512104
4174346.92383, 8511113
4179382.32422, 8511456
4184417.72461, 8510160
4189453.12500, 8510675
4194488.52539, 8512390
4199523.92578, 8512123
4204559.32617, 8512314
4209594.72656, 8512600
4214630.12695, 8511304
4219665.52734, 8511628
4224700.92773, 8511685
4229736.32812, 8509721
4234771.72852, 8511361
4239807.12891, 8511761
4244842.52930, 8511589
4249877.92969, 8510980
4254913.33008, 8511361
4259948.73047, 8510522
4264984.13086, 8511246
4270019.53125, 8510103
4275054.93164, 8511056
4280090.33203, 8511132
4285125.73242, 8512371
4290161.13281, 8512390
4295196.53320, 8512333
4300231.93359, 8512524
4305267.33398, 8512085
4310302.73438, 8512485
4315338.13477, 8513286
4320373.53516, 8513858
4325408.93555, 8512771
4330444.33594, 8513210
4335479.73633, 8512962
4340515.13672, 8515059
4345550.53711, 8513210
4350585.93750, 8512504
4355621.33789, 8514563
4360656.73828, 8511742
4365692.13867, 8512790
4370727.53906, 8514773
4375762.93945, 8514963
4380798.33984, 8513057
4385833.74023, 8512638
4390869.14062, 8515211
4395904.54102, 8513362
4400939.94141, 8513038
4405975.34180, 8513648
4411010.74219, 8514029
4416046.14258, 8512161
4421081.54297, 8513991
4426116.94336, 8512066
4431152.34375, 8512562
4436187.74414, 8512199
4441223.14453, 8512981
4446258.54492, 8512829
4451293.94531, 8511399
4456329.34570, 8512981
4461364.74609, 8510655
4466400.14648, 8511018
4471435.54688, 8511132
4476470.94727, 8511056
4481506.34766, 8509836
4486541.74805, 8510522
4491577.14844, 8511227
4496612.54883, 8511609
4501647.94922, 8510980
4506683.34961, 8511704
4511718.75000, 8511837
4516754.15039, 8511208
4521789.55078, 8512142
4526824.95117, 8512543
4531860.35156, 8511933
4536895.75195, 8514029
4541931.15234, 8512886
4546966.55273, 8512867
4552001.95312, 8511094
4557037.35352, 8511170
4562072.75391, 8510960
4567108.15430, 8511475
4572143.55469, 8511170
4577178.95508, 8510541
4582214.35547, 8511208
4587249.75586, 8510312
4592285.15625, 8512219
4597320.55664, 8511551
4602355.95703, 8512180
4607391.35742, 8513114
4612426.75781, 8508959
4617462.15820, 8513000
4622497.55859, 8511914
4627532.95898, 8515059
4632568.35938, 8514029
4637603.75977, 8513477
4642639.16016, 8512524
4647674.56055, 8513305
4652709.96094, 8512371
4657745.36133, 8511971
4662780.76172, 8511246
4667816.16211, 8513114
4672851.56250, 8511914
4677886.96289, 8512695
4682922.36328, 8510331
4687957.76367, 8510922
4692993.16406, 8510217
4698028.56445, 8510484
4703063.96484, 8509245
4708099.36523, 8509893
4713134.76562, 8508940
4718170.16602, 8509798
4723205.56641, 8509874
4728240.96680, 8509397
4733276.36719, 8510427
4738311.76758, 8510789
4743347.16797, 8511132
4748382.56836, 8509855
4753417.96875, 8509092
4758453.36914, 8508692
4763488.76953, 8510236
4768524.16992, 8510541
4773559.57031, 8510427
4778594.97070, 8510865
4783630.37109, 8509340
4788665.77148, 8509131
4793701.17188, 8509950
4798736.57227, 8510007
4803771.97266, 8510007
4808807.37305, 8508749
4813842.77344, 8509645
4818878.17383, 8509150
4823913.57422, 8509054
4828948.97461, 8510465
4833984.37500, 8511799
4839019.77539, 8510541
4844055.17578, 8510827
4849090.57617, 8509226
4854125.97656, 8510255
4859161.37695, 8510255
4864196.77734, 8511380
4869232.17773, 8511075
4874267.57812, 8510846
4879302.97852, 8510560
4884338.37891, 8512161
4889373.77930, 8512047
4894409.17969, 8512504
4899444.58008, 8512371
4904479.98047, 8512066
4909515.38086, 8512104
4914550.78125, 8510427
4919586.18164, 8509645
4924621.58203, 8509264
4929656.98242, 8509150
4934692.38281, 8508921
4939727.78320, 8510331
4944763.18359, 8508120
4949798.58398, 8507834
4954833.98438, 8507834
4959869.38477, 8509779
4964904.78516, 8509131
4969940.18555, 8509321
4974975.58594, 8509474
4980010.98633, 8509378
4985046.38672, 8509245
4990081.78711, 8508635
4995117.18750, 8508711
5000152.58789, 8507186
5005187.98828, 8509683
5010223.38867, 8508406
5015258.78906, 8510446
5020294.18945, 8509264
5025329.58984, 8509359
5030364.99023, 8510827
5035400.39062, 8510865
5040435.79102, 8510617
5045471.19141, 8510103
5050506.59180, 8508826
5055541.99219, 8511056
5060577.39258, 8509855
5065612.79297, 8510522
5070648.19336, 8509569
5075683.59375, 8509131
5080718.99414, 8508292
5085754.39453, 8508883
5090789.79492, 8510980
5095825.19531, 8512352
5100860.59570, 8511399
5105895.99609, 8510808
5110931.39648, 8509817
5115966.79688, 8510446
5121002.19727, 8510598
5126037.59766, 8510903
5131072.99805, 8510846
5136108.39844, 8511227
5141143.79883, 8512657
5146179.19922, 8511780
5151214.59961, 8511170
5156250.00000, 8512371
5161285.40039, 8513705
5166320.80078, 8514716
5171356.20117, 8513591
5176391.60156, 8512943
5181427.00195, 8513953
5186462.40234, 8513153
5191497.80273, 8511342
5196533.20312, 8512657
5201568.60352, 8511780
5206604.00391, 8512657
5211639.40430, 8511609
5216674.80469, 8513019
5221710.20508, 8513248
5226745.60547, 8514315
5231781.00586, 8513191
5236816.40625, 8514182
5241851.80664, 8514639
5246887.20703, 8513763
5251922.60742, 8512047
5256958.00781, 8513801
5261993.40820, 8513210
5267028.80859, 8514773
5272064.20898, 8514658
5277099.60938, 8515631
5282135.00977, 8513496
5287170.41016, 8514849
5292205.81055, 8512676
5297241.21094, 8512409
5302276.61133, 8512905
5307312.01172, 8512466
5312347.41211, 8512771
5317382.81250, 8512085
5322418.21289, 8512562
5327453.61328, 8512657
5332489.01367, 8512581
5337524.41406, 8512695
5342559.81445, 8513000
5347595.21484, 8513000
5352630.61523, 8513515
5357666.01562, 8512466
5362701.41602, 8511494
5367736.81641, 8511189
5372772.21680, 8511208
5377807.61719, 8511780
5382843.01758, 8511742
5387878.41797, 8512276
5392913.81836, 8512009
5397949.21875, 8512829
5402984.61914, 8511399
5408020.01953, 8512867
5413055.41992, 8511399
5418090.82031, 8512504
5423126.22070, 8513191
5428161.62109, 8513534
5433197.02148, 8513019
5438232.42188, 8511837
5443267.82227, 8512733
5448303.22266, 8512485
5453338.62305, 8512238
5458374.02344, 8510007
5463409.42383, 8510560
5468444.82422, 8510103
5473480.22461, 8509741
5478515.62500, 8510636
5483551.02539, 8512695
5488586.42578, 8511856
5493621.82617, 8511647
5498657.22656, 8513095
5503692.62695, 8514029
5508728.02734, 8512219
5513763.42773, 8511628
5518798.82812, 8512390
5523834.22852, 8511551
5528869.62891, 8511971
5533905.02930, 8514239
5538940.42969, 8513400
5543975.83008, 8513248
5549011.23047, 8512848
5554046.63086, 8512142
5559082.03125, 8510884
5564117.43164, 8511380
5569152.83203, 8509893
5574188.23242, 8510770
5579223.63281, 8509416
5584259.03320, 8512009
5589294.43359, 8511494
5594329.83398, 8510655
5599365.23438, 8510541
5604400.63477, 8511475
5609436.03516, 8512295
5614471.43555, 8511666
5619506.83594, 8512886
5624542.23633, 8512771
5629577.63672, 8511894
5634613.03711, 8512219
5639648.43750, 8509798
5644683.83789, 8510065
5649719.23828, 8511456
5654754.63867, 8512829
5659790.03906, 8512371
5664825.43945, 8511666
5669860.83984, 8510560
5674896.24023, 8509988
5679931.64062, 8510751
5684967.04102, 8510065
5690002.44141, 8508959
5695037.84180, 8510236
5700073.24219, 8511246
5705108.64258, 8511170
5710144.04297, 8510751
5715179.44336, 8509188
5720214.84375, 8508902
5725250.24414, 8509474
5730285.64453, 8510503
5735321.04492, 8509931
5740356.44531, 8510503
5745391.84570, 8510503
5750427.24609, 8510980
5755462.64648, 8511742
5760498.04688, 8510770
5765533.44727, 8511151
5770568.84766, 8511494
5775604.24805, 8510655
5780639.64844, 8511494
5785675.04883, 8511418
5790710.44922, 8511361
5795745.84961, 8511285
5800781.25000, 8513591
5805816.65039, 8512657
5810852.05078, 8511589
5815887.45117, 8512809
5820922.85156, 8513229
5825958.25195, 8513000
5830993.65234, 8513248
5836029.05273, 8511647
5841064.45312, 8511952
5846099.85352, 8512829
5851135.25391, 8511933
5856170.65430, 8510293
5861206.05469, 8510255
5866241.45508, 8510732
5871276.85547, 8511113
5876312.25586, 8511628
5881347.65625, 8512123
5886383.05664, 8511323
5891418.45703, 8511323
5896453.85742, 8511837
5901489.25781, 8510579
5906524.65820, 8511933
5911560.05859, 8512905
5916595.45898, 8512238
5921630.85938, 8512809
5926666.25977, 8512981
5931701.66016, 8512581
5936737.06055, 8512238
5941772.46094, 8514010
5946807.86133, 8514220
5951843.26172, 8513229
