825805.66406, 8397791, 761.71045
830841.06445, 8395219, 761.23138
835876.46484, 8396515, 761.47278
840911.86523, 8395448, 761.27405
845947.26562, 8394552, 761.10718
850982.66602, 8394457, 761.08948
856018.06641, 8394971, 761.18518
861053.46680, 8393981, 761.00079
866088.86719, 8393142, 760.84454
871124.26758, 8395467, 761.27759
876159.66797, 8394838, 761.16040
881195.06836, 8393390, 760.89075
886230.46875, 8393314, 760.87659
891265.86914, 8393771, 760.96167
896301.26953, 8393657, 760.94043
901336.66992, 8393657, 760.94043
906372.07031, 8392723, 760.76648
911407.47070, 8392323, 760.69196
916442.87109, 8393238, 760.86243
921478.27148, 8391656, 760.56775
926513.67188, 8391999, 760.63165
931549.07227, 8391408, 760.52155
936584.47266, 8390627, 760.37604
941619.87305, 8391656, 760.56775
946655.27344, 8389198, 760.10992
951690.67383, 8389617, 760.18793
956726.07422, 8389960, 760.25183
961761.47461, 8388741, 760.02478
966796.87500, 8387541, 759.80127
971832.27539, 8386874, 759.67700
976867.67578, 8386721, 759.64850
981903.07617, 8387979, 759.88281
986938.47656, 8385730, 759.46393
991973.87695, 8385769, 759.47119
997009.27734, 8387845, 759.85791
1002044.67773, 8384721, 759.27600
1007080.07812, 8385387, 759.40002
1012115.47852, 8384454, 759.22626
1017150.87891, 8384511, 759.23688
1022186.27930, 8383692, 759.08435
1027221.67969, 8384111, 759.16235
1032257.08008, 8382987, 758.95300
1037292.48047, 8382587, 758.87848
1042327.88086, 8381119, 758.60504
1047363.28125, 8382263, 758.81818
1052398.68164, 8381577, 758.69037
1057434.08203, 8382015, 758.77197
1062469.48242, 8381901, 758.75073
1067504.88281, 8382053, 758.77905
1072540.28320, 8381786, 758.72931
1077575.68359, 8381062, 758.59442
1082611.08398, 8380967, 758.57678
1087646.48438, 8379767, 758.35321
1092681.88477, 8382339, 758.83234
1097717.28516, 8381672, 758.70807
1102752.68555, 8379900, 758.37799
1107788.08594, 8380757, 758.53766
1112823.48633, 8381901, 758.75073
1117858.88672, 8382777, 758.91388
1122894.28711, 8382072, 758.78259
1127929.68750, 8381729, 758.71869
1132965.08789, 8383806, 759.10553
1138000.48828, 8382834, 758.92450
1143035.88867, 8382949, 758.94592
1148071.28906, 8383978, 759.13757
1153106.68945, 8385826, 759.48181
1158142.08984, 8384625, 759.25812
1163177.49023, 8385921, 759.49951
1168212.89062, 8386245, 759.55988
1173248.29102, 8387236, 759.74445
1178283.69141, 8386645, 759.63434
1183319.09180, 8387636, 759.81897
1188354.49219, 8389351, 760.13837
1193389.89258, 8390456, 760.34424
1198425.29297, 8391008, 760.44702
1203460.69336, 8391256, 760.49323
1208496.09375, 8392456, 760.71674
1213531.49414, 8392132, 760.65637
1218566.89453, 8393238, 760.86243
1223602.29492, 8394571, 761.11072
1228637.69531, 8396534, 761.47632
1233673.09570, 8396686, 761.50464
1238708.49609, 8396629, 761.49402
1243743.89648, 8396420, 761.45508
1248779.29688, 8399297, 761.99097
1253814.69727, 8398592, 761.85968
1258850.09766, 8399659, 762.05841
1263885.49805, 8398992, 761.93414
1268920.89844, 8399773, 762.07965
1273956.29883, 8400859, 762.28192
1278991.69922, 8400668, 762.24634
1284027.09961, 8402383, 762.56580
1289062.50000, 8404155, 762.89587
1294097.90039, 8403812, 762.83197
1299133.30078, 8402707, 762.62616
1304168.70117, 8404289, 762.92084
1309204.10156, 8403908, 762.84985
1314239.50195, 8405546, 763.15497
1319274.90234, 8404670, 762.99176
1324310.30273, 8406042, 763.24731
1329345.70312, 8404594, 762.97760
1334381.10352, 8405108, 763.07336
1339416.50391, 8404670, 762.99176
1344451.90430, 8406042, 763.24731
1349487.30469, 8405260, 763.10168
1354522.70508, 8405889, 763.21881
1359558.10547, 8406994, 763.42468
1364593.50586, 8406899, 763.40698
1369628.90625, 8405794, 763.20117
1374664.30664, 8405775, 763.19763
1379699.70703, 8407680, 763.55243
1384735.10742, 8407928, 763.59863
1389770.50781, 8407242, 763.47083
1394805.90820, 8407776, 763.57031
1399841.30859, 8407375, 763.49561
1404876.70898, 8407756, 763.56659
1409912.10938, 8407280, 763.47791
1414947.50977, 8408099, 763.63049
1419982.91016, 8407223, 763.46729
1425018.31055, 8408271, 763.66254
1430053.71094, 8408652, 763.73346
1435089.11133, 8408099, 763.63049
1440124.51172, 8408271, 763.66254
1445159.91211, 8409281, 763.85065
1450195.31250, 8408309, 763.66962
1455230.71289, 8408576, 763.71936
1460266.11328, 8409338, 763.86127
1465301.51367, 8407795, 763.57385
1470336.91406, 8408385, 763.68378
1475372.31445, 8409166, 763.82922
1480407.71484, 8407547, 763.52765
1485443.11523, 8408309, 763.66962
1490478.51562, 8408919, 763.78320
1495513.91602, 8409643, 763.91809
1500549.31641, 8408480, 763.70148
1505584.71680, 8410672, 764.10974
1510620.11719, 8409205, 763.83649
1515655.51758, 8408595, 763.72284
1520690.91797, 8409948, 763.97491
1525726.31836, 8408633, 763.72992
1530761.71875, 8410634, 764.10266
1535797.11914, 8410424, 764.06354
1540832.51953, 8409700, 763.92871
1545867.91992, 8411110, 764.19135
1550903.32031, 8409833, 763.95349
1555938.72070, 8409738, 763.93579
1560974.12109, 8410862, 764.14514
1566009.52148, 8411396, 764.24457
1571044.92188, 8410672, 764.10974
1576080.32227, 8410938, 764.15930
1581115.72266, 8411815, 764.32263
1586151.12305, 8411529, 764.26935
1591186.52344, 8410481, 764.07416
1596221.92383, 8410386, 764.05646
1601257.32422, 8411377, 764.24103
1606292.72461, 8411224, 764.21259
1611328.12500, 8411034, 764.17719
1616363.52539, 8410614, 764.09894
1621398.92578, 8411586, 764.27997
1626434.32617, 8410157, 764.01379
1631469.72656, 8411358, 764.23749
1636505.12695, 8410977, 764.16656
1641540.52734, 8410862, 764.14514
1646575.92773, 8411167, 764.20197
1651611.32812, 8411681, 764.29767
1656646.72852, 8410291, 764.03876
1661682.12891, 8411377, 764.24103
1666717.52930, 8411510, 764.26581
1671752.92969, 8411510, 764.26581
1676788.33008, 8410405, 764.06000
1681823.73047, 8412234, 764.40070
1686859.13086, 8411319, 764.23022
1691894.53125, 8411167, 764.20197
1696929.93164, 8412406, 764.43274
1701965.33203, 8411110, 764.19135
1707000.73242, 8410348, 764.04938
1712036.13281, 8411243, 764.21613
1717071.53320, 8410272, 764.03522
1722106.93359, 8410481, 764.07416
1727142.33398, 8411243, 764.21613
