956726.07422, -0.11719, 0.09668, 0.84964
961761.47461, -0.12012, 0.10547, 0.84476
966796.87500, -0.12012, 0.08594, 0.86331
971832.27539, -0.11817, 0.08985, 0.84769
976867.67578, -0.12891, 0.10840, 0.85062
981903.07617, -0.11622, 0.09961, 0.85062
986938.47656, -0.11426, 0.08985, 0.84671
991973.87695, -0.12500, 0.09961, 0.84476
997009.27734, -0.12110, 0.08594, 0.85160
1002044.67773, -0.13282, 0.10254, 0.85843
1007080.07812, -0.12403, 0.10254, 0.85355
1012115.47852, -0.12207, 0.09278, 0.85941
1017150.87891, -0.11817, 0.08985, 0.85452
1022186.27930, -0.13672, 0.10059, 0.85843
1027221.67969, -0.12207, 0.09668, 0.85941
1032257.08008, -0.12403, 0.09375, 0.85550
1037292.48047, -0.11915, 0.09375, 0.85452
1042327.88086, -0.11426, 0.09278, 0.85745
1047363.28125, -0.11915, 0.09375, 0.85062
1052398.68164, -0.10938, 0.08887, 0.84476
1057434.08203, -0.12403, 0.08887, 0.85843
1062469.48242, -0.11036, 0.09668, 0.85745
1067504.88281, -0.12598, 0.08692, 0.86038
1072540.28320, -0.11719, 0.09375, 0.85062
1077575.68359, -0.11719, 0.09375, 0.84671
1082611.08398, -0.11817, 0.09375, 0.85257
1087646.48438, -0.12207, 0.09375, 0.85062
1092681.88477, -0.11622, 0.08985, 0.85550
1097717.28516, -0.12598, 0.09668, 0.85062
1102752.68555, -0.11036, 0.09180, 0.85941
1107788.08594, -0.11915, 0.08887, 0.85843
1112823.48633, -0.11036, 0.09375, 0.85257
1117858.88672, -0.12207, 0.08692, 0.85941
1122894.28711, -0.12598, 0.09375, 0.85452
1127929.68750, -0.11817, 0.09961, 0.84671
1132965.08789, -0.12598, 0.08985, 0.84769
1138000.48828, -0.12891, 0.09571, 0.84769
1143035.88867, -0.11426, 0.09278, 0.83597
1148071.28906, -0.12696, 0.09375, 0.85843
1153106.68945, -0.12696, 0.09473, 0.85257
1158142.08984, -0.11719, 0.09375, 0.85160
1163177.49023, -0.11426, 0.09668, 0.86234
1168212.89062, -0.11622, 0.09278, 0.84671
1173248.29102, -0.11133, 0.08985, 0.85062
1178283.69141, -0.13379, 0.10254, 0.85355
1183319.09180, -0.11329, 0.09180, 0.85062
1188354.49219, -0.11817, 0.09961, 0.84476
1193389.89258, -0.12891, 0.10059, 0.84964
1198425.29297, -0.12696, 0.09961, 0.85452
1203460.69336, -0.11329, 0.09278, 0.83988
1208496.09375, -0.11817, 0.09668, 0.85355
1213531.49414, -0.11329, 0.09278, 0.83890
1218566.89453, -0.13282, 0.10450, 0.85257
1223602.29492, -0.11622, 0.09473, 0.84671
1228637.69531, -0.12207, 0.08887, 0.85452
1233673.09570, -0.12891, 0.10254, 0.85452
1238708.49609, -0.12012, 0.09961, 0.84281
1243743.89648, -0.11622, 0.09473, 0.83890
1248779.29688, -0.13282, 0.10059, 0.85160
1253814.69727, -0.11817, 0.10254, 0.84671
1258850.09766, -0.11036, 0.09668, 0.84964
1263885.49805, -0.11329, 0.08887, 0.83988
1268920.89844, -0.12207, 0.10059, 0.85062
1273956.29883, -0.11817, 0.09766, 0.85745
1278991.69922, -0.12598, 0.09766, 0.84867
1284027.09961, -0.12207, 0.10059, 0.84671
1289062.50000, -0.13282, 0.10352, 0.84964
1294097.90039, -0.12207, 0.10450, 0.84964
1299133.30078, -0.11329, 0.08985, 0.84378
1304168.70117, -0.12305, 0.10059, 0.84769
1309204.10156, -0.11719, 0.09180, 0.84671
1314239.50195, -0.11719, 0.09766, 0.85550
1319274.90234, -0.11036, 0.09375, 0.85062
1324310.30273, -0.13282, 0.09766, 0.85550
1329345.70312, -0.13184, 0.09473, 0.85452
1334381.10352, -0.11036, 0.09180, 0.84378
1339416.50391, -0.12500, 0.08594, 0.85550
1344451.90430, -0.11719, 0.09668, 0.85550
1349487.30469, -0.11329, 0.08985, 0.83792
1354522.70508, -0.13282, 0.09766, 0.84378
1359558.10547, -0.11133, 0.09473, 0.84281
1364593.50586, -0.11817, 0.09278, 0.85062
1369628.90625, -0.11036, 0.09375, 0.84378
1374664.30664, -0.13184, 0.10059, 0.85550
1379699.70703, -0.11329, 0.09375, 0.84671
1384735.10742, -0.11426, 0.08692, 0.84964
1389770.50781, -0.12207, 0.08985, 0.85257
1394805.90820, -0.12891, 0.09668, 0.85062
1399841.30859, -0.12207, 0.09668, 0.83988
1404876.70898, -0.12696, 0.10352, 0.85062
1409912.10938, -0.12110, 0.10450, 0.85550
1414947.50977, -0.12012, 0.08985, 0.85941
1419982.91016, -0.12891, 0.10059, 0.84476
1425018.31055, -0.12207, 0.09668, 0.84769
1430053.71094, -0.11817, 0.10059, 0.84476
1435089.11133, -0.12891, 0.09961, 0.85257
1440124.51172, -0.12696, 0.09668, 0.85452
1445159.91211, -0.12110, 0.09668, 0.85550
1450195.31250, -0.11329, 0.09766, 0.85452
1455230.71289, -0.12598, 0.09668, 0.84671
1460266.11328, -0.11817, 0.09278, 0.85843
1465301.51367, -0.12696, 0.09961, 0.85257
1470336.91406, -0.11036, 0.09375, 0.84378
1475372.31445, -0.13282, 0.09668, 0.84964
1480407.71484, -0.11817, 0.08692, 0.85452
1485443.11523, -0.11622, 0.08985, 0.84378
1490478.51562, -0.11817, 0.09375, 0.84769
1495513.91602, -0.11036, 0.08985, 0.84378
1500549.31641, -0.11817, 0.09766, 0.85355
1505584.71680, -0.10840, 0.08692, 0.84476
1510620.11719, -0.11426, 0.09278, 0.85843
1515655.51758, -0.11817, 0.10059, 0.85550
1520690.91797, -0.12207, 0.08985, 0.85550
1525726.31836, -0.11817, 0.10157, 0.85160
1530761.71875, -0.10840, 0.08496, 0.84378
1535797.11914, -0.11622, 0.09375, 0.84671
1540832.51953, -0.13770, 0.10352, 0.84671
1545867.91992, -0.12207, 0.10059, 0.84964
1550903.32031, -0.13770, 0.10254, 0.84183
1555938.72070, -0.11622, 0.09278, 0.84281
1560974.12109, -0.11036, 0.08985, 0.84378
1566009.52148, -0.13184, 0.09961, 0.85257
1571044.92188, -0.11817, 0.08985, 0.84671
1576080.32227, -0.12207, 0.10547, 0.83890
1581115.72266, -0.12012, 0.08496, 0.85941
1586151.12305, -0.11915, 0.08985, 0.84769
1591186.52344, -0.11915, 0.08985, 0.85062
1596221.92383, -0.12500, 0.10254, 0.85257
1601257.32422, -0.12110, 0.08399, 0.85062
1606292.72461, -0.11622, 0.08985, 0.84378
1611328.12500, -0.12305, 0.09668, 0.84671
1616363.52539, -0.11622, 0.08985, 0.85257
1621398.92578, -0.12598, 0.09668, 0.85062
1626434.32617, -0.11817, 0.09766, 0.84378
1631469.72656, -0.12403, 0.10547, 0.84671
1636505.12695, -0.13965, 0.10059, 0.84769
1641540.52734, -0.12207, 0.09668, 0.85257
1646575.92773, -0.12110, 0.09961, 0.85160
1651611.32812, -0.11329, 0.08887, 0.85062
1656646.72852, -0.11329, 0.08985, 0.84281
1661682.12891, -0.12207, 0.09375, 0.85160
1666717.52930, -0.12110, 0.08985, 0.85452
1671752.92969, -0.12110, 0.08692, 0.85550
1676788.33008, -0.11817, 0.08985, 0.85843
1681823.73047, -0.11036, 0.08985, 0.84671
1686859.13086, -0.11622, 0.09473, 0.85062
1691894.53125, -0.11329, 0.08887, 0.84378
1696929.93164, -0.12989, 0.10450, 0.85062
1701965.33203, -0.11622, 0.09375, 0.84769
1707000.73242, -0.11817, 0.07910, 0.85062
1712036.13281, -0.11133, 0.08985, 0.84769
1717071.53320, -0.11036, 0.08887, 0.83988
1722106.93359, -0.13379, 0.09668, 0.85062
1727142.33398, -0.12989, 0.10059, 0.84769
1732177.73438, -0.11036, 0.08985, 0.83890
1737213.13477, -0.11622, 0.09375, 0.85745
1742248.53516, -0.11036, 0.08692, 0.84378
1747283.93555, -0.13184, 0.09766, 0.84476
1752319.33594, -0.11133, 0.09278, 0.84183
1757354.73633, -0.11622, 0.08985, 0.83597
1762390.13672, -0.11817, 0.08594, 0.85160
1767425.53711, -0.13379, 0.10059, 0.85160
1772460.93750, -0.12598, 0.09961, 0.85160
1777496.33789, -0.13184, 0.10157, 0.85160
1782531.73828, -0.11036, 0.09278, 0.84476
1787567.13867, -0.12598, 0.10254, 0.84183
1792602.53906, -0.13184, 0.10254, 0.84671
1797637.93945, -0.11524, 0.09278, 0.84281
1802673.33984, -0.13379, 0.10059, 0.84671
1807708.74023, -0.11719, 0.08985, 0.84769
1812744.14062, -0.12598, 0.10547, 0.84671
1817779.54102, -0.12012, 0.09766, 0.85062
1822814.94141, -0.12207, 0.10059, 0.84183
1827850.34180, -0.11915, 0.09766, 0.85062
1832885.74219, -0.12110, 0.09668, 0.84183
1837921.14258, -0.13282, 0.10450, 0.85257
1842956.54297, -0.13282, 0.10743, 0.84378
1847991.94336, -0.11915, 0.09278, 0.85941
1853027.34375, -0.13282, 0.09668, 0.85452
1858062.74414, -0.11426, 0.09375, 0.83890
1863098.14453, -0.12500, 0.09082, 0.86234
1868133.54492, -0.12305, 0.09668, 0.84671
1873168.94531, -0.11036, 0.08399, 0.84671
1878204.34570, -0.11719, 0.09473, 0.85550
1883239.74609, -0.11329, 0.09571, 0.85062
1888275.14648, -0.12500, 0.09473, 0.85452
1893310.54688, -0.12598, 0.09375, 0.85257
1898345.94727, -0.11133, 0.09375, 0.84476
1903381.34766, -0.13672, 0.09961, 0.84281
1908416.74805, -0.11036, 0.08496, 0.85062
1913452.14844, -0.11817, 0.10059, 0.84378
1918487.54883, -0.11231, 0.09375, 0.85550
1923522.94922, -0.11036, 0.09278, 0.84671
1928558.34961, -0.11719, 0.09375, 0.85257
1933593.75000, -0.10938, 0.08985, 0.85745
1938629.15039, -0.11817, 0.09473, 0.85550
1943664.55078, -0.12403, 0.09961, 0.85550
1948699.95117, -0.11622, 0.08985, 0.85452
1953735.35156, -0.12207, 0.09473, 0.85452
1958770.75195, -0.11036, 0.08985, 0.85160
1963806.15234, -0.11133, 0.09375, 0.85452
1968841.55273, -0.11622, 0.10059, 0.85062
1973876.95312, -0.13184, 0.10254, 0.85452
1978912.35352, -0.12207, 0.09180, 0.85550
1983947.75391, -0.12012, 0.09473, 0.85160
1988983.15430, -0.12207, 0.08594, 0.85452
1994018.55469, -0.13184, 0.09375, 0.85550
1999053.95508, -0.11329, 0.08692, 0.84378
2004089.35547, -0.11817, 0.08887, 0.85062
2009124.75586, -0.12891, 0.10059, 0.85452
2014160.15625, -0.11426, 0.09766, 0.84671
2019195.55664, -0.11817, 0.10059, 0.84671
2024230.95703, -0.11036, 0.09278, 0.85062
2029266.35742, -0.11817, 0.09766, 0.83988
2034301.75781, -0.11817, 0.08985, 0.84769
2039337.15820, -0.13184, 0.10254, 0.85257
2044372.55859, -0.11915, 0.10059, 0.84378
2049407.95898, -0.12207, 0.09180, 0.85257
2054443.35938, -0.12891, 0.09961, 0.84964
2059478.75977, -0.10840, 0.08985, 0.84769
2064514.16016, -0.12110, 0.09766, 0.85550
2069549.56055, -0.11036, 0.09473, 0.83988
2074584.96094, -0.13672, 0.10059, 0.84574
2079620.36133, -0.11426, 0.08985, 0.83988
2084655.76172, -0.12598, 0.10157, 0.84378
2089691.16211, -0.11915, 0.09961, 0.85257
2094726.56250, -0.12403, 0.10059, 0.84769
2099761.96289, -0.12891, 0.10254, 0.85062
2104797.36328, -0.13477, 0.10547, 0.84671
2109832.76367, -0.11622, 0.08985, 0.85550
2114868.16406, -0.11817, 0.09668, 0.85843
2119903.56445, -0.11915, 0.09766, 0.85843
2124938.96484, -0.12207, 0.08985, 0.85941
2129974.36523, -0.12598, 0.08985, 0.85941
2135009.76562, -0.11719, 0.08692, 0.84476
2140045.16602, -0.13379, 0.09375, 0.85160
2145080.56641, -0.13477, 0.10059, 0.85062
2150115.96680, -0.12207, 0.10254, 0.84378
2155151.36719, -0.11915, 0.08985, 0.85745
2160186.76758, -0.11817, 0.09668, 0.84378
2165222.16797, -0.11915, 0.09375, 0.85550
2170257.56836, -0.11719, 0.09668, 0.83988
2175292.96875, -0.12207, 0.09961, 0.85550
2180328.36914, -0.13770, 0.10157, 0.85452
2185363.76953, -0.11719, 0.09278, 0.85648
2190399.16992, -0.12500, 0.09375, 0.85062
2195434.57031, -0.11133, 0.09375, 0.84964
2200469.97070, -0.13282, 0.09766, 0.86038
2205505.37109, -0.12207, 0.09766, 0.85160
2210540.77148, -0.11329, 0.09473, 0.86038
2215576.17188, -0.11915, 0.09571, 0.85452
2220611.57227, -0.12403, 0.08594, 0.85941
2225646.97266, -0.10645, 0.08985, 0.85843
2230682.37305, -0.11622, 0.08594, 0.86527
2235717.77344, -0.12598, 0.10059, 0.86038
2240753.17383, -0.12207, 0.09961, 0.85941
2245788.57422, -0.11329, 0.08985, 0.85941
2250823.97461, -0.12012, 0.09961, 0.85843
2255859.37500, -0.11622, 0.09473, 0.85062
2260894.77539, -0.11719, 0.08887, 0.84574
2265930.17578, -0.11133, 0.08203, 0.85257
2270965.57617, -0.12696, 0.09961, 0.85160
2276000.97656, -0.11622, 0.08985, 0.85257
2281036.37695, -0.12012, 0.08985, 0.85160
2286071.77734, -0.13379, 0.09961, 0.85257
2291107.17773, -0.11036, 0.08985, 0.84769
2296142.57812, -0.12207, 0.10059, 0.84281
2301177.97852, -0.12891, 0.10059, 0.85160
2306213.37891, -0.10743, 0.08985, 0.85257
2311248.77930, -0.13477, 0.10059, 0.85160
2316284.17969, -0.10938, 0.09375, 0.84476
2321319.58008, -0.11329, 0.09473, 0.85160
2326354.98047, -0.10645, 0.09375, 0.84281
2331390.38086, -0.13184, 0.09864, 0.84671
2336425.78125, -0.11036, 0.09668, 0.84476
2341461.18164, -0.11036, 0.08692, 0.84671
2346496.58203, -0.11622, 0.09961, 0.85257
2351531.98242, -0.10645, 0.08692, 0.83499
2356567.38281, -0.13184, 0.10547, 0.84476
2361602.78320, -0.11817, 0.09961, 0.85062
2366638.18359, -0.13672, 0.10254, 0.85257
2371673.58398, -0.11329, 0.09278, 0.84671
2376708.98438, -0.12110, 0.09961, 0.85257
2381744.38477, -0.13477, 0.10059, 0.85062
2386779.78516, -0.11622, 0.09278, 0.85062
2391815.18555, -0.11817, 0.09473, 0.84378
2396850.58594, -0.12793, 0.09668, 0.85550
2401885.98633, -0.12598, 0.10547, 0.84671
2406921.38672, -0.12598, 0.09961, 0.84671
2411956.78711, -0.11133, 0.09278, 0.85062
2416992.18750, -0.11817, 0.10157, 0.82816
2422027.58789, -0.12207, 0.09375, 0.86038
2427062.98828, -0.13282, 0.10840, 0.85160
2432098.38867, -0.11719, 0.09278, 0.84769
2437133.78906, -0.12207, 0.09766, 0.85550
2442169.18945, -0.13282, 0.10059, 0.84671
2447204.58984, -0.12110, 0.09766, 0.85550
2452239.99023, -0.13184, 0.10157, 0.85550
2457275.39062, -0.12598, 0.08692, 0.86429
2462310.79102, -0.11036, 0.08985, 0.84964
2467346.19141, -0.11817, 0.09668, 0.84867
2472381.59180, -0.13184, 0.10059, 0.84476
2477416.99219, -0.11329, 0.09180, 0.84769
2482452.39258, -0.11915, 0.09961, 0.85452
2487487.79297, -0.12110, 0.09180, 0.84671
2492523.19336, -0.12207, 0.09278, 0.85843
2497558.59375, -0.11329, 0.09375, 0.85062
2502593.99414, -0.13672, 0.09961, 0.85843
2507629.39453, -0.11329, 0.08887, 0.84671
2512664.79492, -0.11329, 0.09375, 0.84281
2517700.19531, -0.12012, 0.08985, 0.85160
2522735.59570, -0.11915, 0.09766, 0.85257
2527770.99609, -0.11329, 0.10059, 0.84964
2532806.39648, -0.11719, 0.10059, 0.84769
2537841.79688, -0.13770, 0.09766, 0.85452
2542877.19727, -0.12207, 0.09766, 0.83988
2547912.59766, -0.12793, 0.10059, 0.85062
2552947.99805, -0.11915, 0.09375, 0.85257
2557983.39844, -0.13282, 0.10059, 0.85550
2563018.79883, -0.11329, 0.09180, 0.84964
2568054.19922, -0.11329, 0.09375, 0.85550
2573089.59961, -0.12598, 0.09375, 0.85160
2578125.00000, -0.10840, 0.08692, 0.84671
2583160.40039, -0.11329, 0.09473, 0.85257
2588195.80078, -0.11817, 0.10157, 0.85550
2593231.20117, -0.13282, 0.10157, 0.85941
2598266.60156, -0.12207, 0.08887, 0.84671
2603302.00195, -0.11719, 0.09766, 0.84476
2608337.40234, -0.11719, 0.09375, 0.85941
2613372.80273, -0.13379, 0.09668, 0.85550
2618408.20312, -0.11036, 0.09180, 0.84671
2623443.60352, -0.12500, 0.08985, 0.85745
2628479.00391, -0.11036, 0.09375, 0.85843
2633514.40430, -0.11719, 0.09668, 0.84671
2638549.80469, -0.11817, 0.09473, 0.84378
2643585.20508, -0.11817, 0.09375, 0.85843
2648620.60547, -0.12207, 0.09375, 0.85062
2653656.00586, -0.11817, 0.09375, 0.85550
2658691.40625, -0.11329, 0.08985, 0.83988
2663726.80664, -0.13184, 0.09668, 0.84867
2668762.20703, -0.11329, 0.08985, 0.85550
2673797.60742, -0.11133, 0.09278, 0.83206
2678833.00781, -0.13477, 0.09961, 0.84671
2683868.40820, -0.12500, 0.10059, 0.83988
2688903.80859, -0.12207, 0.09375, 0.85843
2693939.20898, -0.13184, 0.10157, 0.85062
2698974.60938, -0.12891, 0.10059, 0.83402
2704010.00977, -0.13770, 0.09473, 0.85257
2709045.41016, -0.11622, 0.09473, 0.85062
2714080.81055, -0.12403, 0.09961, 0.85257
2719116.21094, -0.11133, 0.08985, 0.84671
2724151.61133, -0.12598, 0.09180, 0.85550
2729187.01172, -0.11915, 0.08985, 0.84964
2734222.41211, -0.11915, 0.09180, 0.85160
2739257.81250, -0.11329, 0.09278, 0.84671
2744293.21289, -0.12891, 0.09766, 0.84378
2749328.61328, -0.13184, 0.09668, 0.85843
2754364.01367, -0.11622, 0.09375, 0.84378
2759399.41406, -0.13282, 0.09766, 0.84671
2764434.81445, -0.11426, 0.09278, 0.85745
2769470.21484, -0.11329, 0.09180, 0.84671
2774505.61523, -0.13965, 0.10059, 0.84769
2779541.01562, -0.12207, 0.09961, 0.85160
2784576.41602, -0.12891, 0.09180, 0.85843
2789611.81641, -0.11719, 0.08985, 0.84671
2794647.21680, -0.11817, 0.09961, 0.84085
2799682.61719, -0.13770, 0.10059, 0.84769
2804718.01758, -0.11133, 0.08692, 0.84574
2809753.41797, -0.11817, 0.09180, 0.85257
2814788.81836, -0.11915, 0.09961, 0.85160
2819824.21875, -0.11817, 0.08594, 0.85550
2824859.61914, -0.13184, 0.09375, 0.84671
2829895.01953, -0.11231, 0.09375, 0.84085
2834930.41992, -0.13184, 0.09668, 0.85550
2839965.82031, -0.11915, 0.09668, 0.84964
2845001.22070, -0.12891, 0.09766, 0.85452
2850036.62109, -0.10547, 0.08985, 0.83695
2855072.02148, -0.12891, 0.10157, 0.84476
